ID,SeriousDlqin2yrs
46531,0.012717682462432923
92571,0.012883281642269269
149280,0.4505978694894515
9307,0.01279243000236142
3832,0.272971755616542
136229,0.09113407206146781
9749,0.05273718538018454
22416,0.014952064268754773
8923,0.03371452536146441
122317,0.014121583897774381
75316,0.02014909536320106
90063,0.013081449051060835
125217,0.012942729077485055
7152,0.04832095709983004
98829,0.012727431022869683
7731,0.030068585891097156
73791,0.09147372208559058
77593,0.015086856943093696
44064,0.012784873894985891
97789,0.012704479541217992
96776,0.013804658651581545
65178,0.20247483924143908
91449,0.013564320550947924
99847,0.08906711614779735
67431,0.06906124911780949
37950,0.015257268696834086
25116,0.014485947972095818
125291,0.07676500020681998
81884,0.01291895482150367
54800,0.07706997941081012
56112,0.12302048864119333
101235,0.012795626334689584
46574,0.015440491589222654
40808,0.030956132752172568
142283,0.013267373370055789
51874,0.012717682462432923
51128,0.5095026478705598
114138,0.015747529634447813
13547,0.012931828367754685
6473,0.012766826986739423
26439,0.22244543522315335
117091,0.2476301456137187
18597,0.01283600325164763
94348,0.01322156858617089
30020,0.014854035241733487
63311,0.09082149728424292
29567,0.16250151152467932
137357,0.013731630990670618
116355,0.02539666184076442
16821,0.014175475438783482
145830,0.1071502775277994
94237,0.01279243000236142
138891,0.012704479541217992
125287,0.012868093402155414
43538,0.21081452899827668
18098,0.3115570605013449
11471,0.015230879405422266
50859,0.11331886494467489
105579,0.012926657815398986
1026,0.16825029259812596
48669,0.012780142941011985
4369,0.05948147736370349
8675,0.014326410839035799
30495,0.012717682462432923
46390,0.04196944452542211
85342,0.05187133466134368
145455,0.10441937390012901
84151,0.01384743810023186
99728,0.0664367995361783
51431,0.042037843908775824
40461,0.04624630741215742
74752,0.06409297179736327
146347,0.01491268270150037
89627,0.014904218693908653
119495,0.12988437440697914
5535,0.052706144628311975
6886,0.055420330332504424
82573,0.015146503550870785
5856,0.014992797273356206
112565,0.012780518421460763
141875,0.01586149791573272
116917,0.04281873818185906
82648,0.06613172259218891
61263,0.01484302476895991
149132,0.03861367036987164
136782,0.012768935786516122
73326,0.12813839266610297
36736,0.02978481236602998
135464,0.026115725668018244
134733,0.013348730350103475
109407,0.04206863509657346
80387,0.01589586890781634
69821,0.013387312407167775
36225,0.013025672059784887
106353,0.08252924878822623
23899,0.04698148607743003
98340,0.06813299027113276
1459,0.013209214586082542
124570,0.015663333675633377
125522,0.014563355556008932
65121,0.01460691588100458
111475,0.012776575547176183
134388,0.09135373151918472
136272,0.03666460421605851
63305,0.014572992334408275
51318,0.014862684301132321
124790,0.014326410839035799
137374,0.014472565769091766
61364,0.09924824051377606
130363,0.5090350301268741
115501,0.5433734590830082
126422,0.09595060522524373
74959,0.012912321428274554
20728,0.012694730980781232
98840,0.01279243000236142
86036,0.012694730980781232
126021,0.012845141920503728
106773,0.014801946197353016
114366,0.03105476983754099
38396,0.056355990385486505
64618,0.07539045691982682
44641,0.2017976709571976
15441,0.014562526731828791
70716,0.013765293425179988
149477,0.012833257141069206
4458,0.1739395359029268
85932,0.014623303325897943
96810,0.11273714713963795
35535,0.7187650771533544
25662,0.02934636768672097
81621,0.05710745160765904
50408,0.013447324332505917
91625,0.06678081905295905
144293,0.013162985667516875
102549,0.014670611504072508
126255,0.1066522884824844
121831,0.11249506847998822
102237,0.11453229901130216
87682,0.12516230448456445
1128,0.18684927690656025
113669,0.014617875377345983
143810,0.030697717988682975
2537,0.014209415903447032
32514,0.014155790879209823
27431,0.015119120922503403
12324,0.012694730980781232
4255,0.01291977759583337
120638,0.21241097458577646
140287,0.012776575547176183
15575,0.015137722927668821
102682,0.05014145051875756
66848,0.02573948394815685
42860,0.012704479541217992
64695,0.07989387804261625
78618,0.01283024481757542
125868,0.013670474875530705
95046,0.061546075953017046
148199,0.012799284256561778
48429,0.11152810278321096
103265,0.05302100752114105
88744,0.015777053175286094
95916,0.012787598837072884
85231,0.013067529554894916
59848,0.014260577708841902
102903,0.012696205412589971
6418,0.041429730323137196
56585,0.01297218460028996
16433,0.012805208859546485
143329,0.07768800341526891
35325,0.07706207536532331
129113,0.08347255446392902
20640,0.018577480194363106
81767,0.2212000255775835
125251,0.012907058206967543
111116,0.30823477802742455
78367,0.01441724930436445
91129,0.10912207321739407
100868,0.03006348209974663
142892,0.012826994800942626
54362,0.03355958511421428
90671,0.013039891001977742
68108,0.013033449523261324
24347,0.013234841998040562
64400,0.01273470381378061
11051,0.012694730980781232
23652,0.01311776253213212
35741,0.012752804229079526
106355,0.6770554137084368
43631,0.012821873905811831
60105,0.03096948465735375
4167,0.01585197215859877
139748,0.014655416500872603
108628,0.014904218693908653
130842,0.014573104116445692
73121,0.1590087342502533
144847,0.09150318199207798
98908,0.01506418688487692
107258,0.01453785143334005
7310,0.014754096254642333
66363,0.07711298706539423
105182,0.014236102780887223
109290,0.0420785028199656
30480,0.013014825083443246
117321,0.026237865005370207
101188,0.4591816605578422
51893,0.012713605003530566
72716,0.014861806389195313
133102,0.013109667835076427
25151,0.013351105486114411
87813,0.4384508728715319
75161,0.012717682462432923
69389,0.01281484438692561
99673,0.05254037015224764
124140,0.012845141920503728
78958,0.015129049036660352
93773,0.012911250540649476
48062,0.11634608169106932
127963,0.014596496443766831
92341,0.014843669338389603
51786,0.042354184152494104
123328,0.012708767972312915
86416,0.01356472681758595
48391,0.014719226145590469
7238,0.3939778075534206
77088,0.012806150247175564
60633,0.08023353042414287
127141,0.01283454517345249
83640,0.014643359153886964
94760,0.03578292012530275
99612,0.01549770677047808
75729,0.014194807362796736
74668,0.012801995471303713
91592,0.07912556002099676
8120,0.013362897546299702
52033,0.04263953142997127
91872,0.014474755802681887
3618,0.012727431022869683
18561,0.012840841564626657
113602,0.013909772960626888
140838,0.04014317263099376
148161,0.0457525522851765
145995,0.022555371056321737
38762,0.015084584237482712
11025,0.01449493038362966
60824,0.012704479541217992
30964,0.013326774241030702
34568,0.04957894637976784
44328,0.04195707796130519
77621,0.014418471783899468
17489,0.18151529682727413
1449,0.016326323967905263
111125,0.012815381484013106
56855,0.03258927617959583
21162,0.08995142652846652
21765,0.038712191508574946
70454,0.014714417957028367
141564,0.20680063615316635
122653,0.013804658651581545
81969,0.012815381484013106
6623,0.016604540472799186
13636,0.042852246858886514
35440,0.5229582843084482
427,0.08607876345245087
91482,0.012815381484013106
16494,0.5600258486728169
9668,0.014771220512138169
25314,0.012766826986739423
6527,0.32897067454760903
113696,0.04664681460310659
120716,0.046344328773680436
123407,0.08821325644425784
6045,0.03247636688825055
102619,0.0747694336522164
89593,0.01838941398731949
146461,0.012717682462432923
144504,0.012942730387841878
33304,0.35925411572511556
38522,0.014209967125079406
35919,0.01702730674838413
12916,0.051169780288019016
64933,0.07516262474152628
65146,0.0330486528498237
20257,0.20871343284746222
13337,0.038035801639974075
49821,0.24460046102221508
35035,0.012717682462432923
52244,0.012942729077485055
61391,0.012800821629265711
59255,0.013159791024641812
82951,0.012864526008319612
77312,0.11260074244572099
121599,0.016822467240376497
73110,0.013442315250925657
63200,0.013195295677796641
148328,0.012770394380575225
134738,0.14931787629366414
12550,0.0444773837504737
36966,0.06250314265212258
117478,0.014344762389011641
7824,0.11549104581018113
18671,0.014221564765184188
12238,0.012851886706441735
113183,0.014950391825169074
138486,0.08778685956544863
135525,0.012694730980781232
89449,0.07224711236743256
74982,0.014891239864269577
82665,0.014469918413611681
148908,0.01491640112846279
110931,0.012793904434170156
135483,0.015635529274712897
74838,0.04866706732856267
113813,0.060745977717166735
74545,0.4406536063080974
98377,0.014907565446225308
4788,0.01525562140359268
17861,0.01283600325164763
48878,0.20245884325849287
33410,0.16235584648673299
31696,0.012704479541217992
114449,0.012819538904881729
25788,0.014724356184983394
141779,0.01278410601622507
94354,0.012733941147618959
20374,0.05035035143142242
35587,0.012736846151872303
53581,0.08148999355284009
96356,0.08275291165439144
55729,0.022647597404817876
127598,0.014809315608166696
23760,0.016050224848292133
75498,0.012694730980781232
18516,0.01486680085359703
47209,0.014509944508018959
20941,0.012969269427828289
48549,0.01763787591337288
59387,0.09749889071634014
119215,0.026491598929299934
72253,0.015022292506438249
49924,0.08208095137038984
123466,0.014533730499968495
95055,0.30772127276590955
111457,0.04669080110945563
73306,0.32031768466483596
99154,0.09213417757155509
8249,0.3502322721873467
47007,0.012746594712309062
22760,0.05896143640492617
141212,0.07736141355168018
121061,0.05060461443796488
1847,0.03500792451438835
17047,0.012736846151872303
79153,0.015093688465546951
97307,0.014403338984819691
112605,0.03326522251866947
6181,0.013634111483929368
133193,0.014558238300733868
48299,0.01390788343540101
11793,0.013127652766064432
23345,0.012694730980781232
109678,0.01275489879498444
64100,0.014137080478527518
95271,0.014732035096005569
145753,0.05404522341323336
139739,0.014897387171455403
35141,0.01493639386156149
73076,0.014275387728433866
27110,0.014165726878346723
103760,0.0846208307241245
13277,0.014563355556008932
135351,0.0694790842855339
77959,0.01504975739360662
58411,0.08202584624264685
2346,0.01449493038362966
145711,0.17315528847616574
41475,0.04664083213889397
102443,0.01680136406105407
43839,0.49879497398391415
126788,0.608884595246997
83174,0.5259102847457955
7137,0.09098962040225295
43256,0.015302382263395213
112876,0.015155178592737682
31034,0.0508151245243805
73489,0.014928311706914072
102108,0.05548116952923122
136720,0.014378174215465549
10254,0.01469265595456472
122083,0.014106718082062557
94683,0.07324626019612038
84309,0.013659799233053627
117684,0.23982975936859208
112563,0.0887107575092744
135195,0.07215501935535021
43633,0.11643998333834926
51680,0.0587422328423819
112812,0.05546560584314414
86540,0.012736728535544861
27185,0.08894639030102082
53039,0.0129007938582143
99611,0.015053667491911988
41063,0.06925448809188238
85471,0.015089483938991224
147094,0.04725704100794523
90426,0.015395627046931036
54757,0.01296191210437212
38420,0.015021843934672329
12487,0.014263520526471993
105351,0.18514459559655713
104084,0.013624161101776097
17085,0.012731462447826726
126312,0.04967151586528661
102967,0.038432361014876015
128155,0.01389813487496425
55487,0.013292025880799883
88489,0.014907565446225308
6709,0.012704479541217992
89488,0.014560026809564555
131366,0.04814858441958088
12182,0.16602880104402537
42157,0.013996481773634764
42217,0.028074790162033243
77996,0.01471772157524777
131091,0.03235067895983682
39249,0.08980862114254058
139367,0.012793904434170156
35382,0.03605667574119134
102884,0.11797709184947172
98592,0.051749305020253225
123498,0.07414134271342424
42488,0.015569718088774514
8456,0.04419494476833205
12376,0.06799050841418164
20160,0.042282799887293054
143667,0.012727431022869683
34949,0.013020506914161862
69311,0.02719032222520381
925,0.014388064210717692
46791,0.014365652808399503
105258,0.013829621691311418
91884,0.012834018419292397
143763,0.013962861858318236
61288,0.01437388578437063
593,0.015319078847506542
96955,0.015104689691601985
586,0.24936289816559826
105685,0.013039891001977742
133222,0.19243665791953476
43007,0.01559126914218816
139305,0.028414602815861757
18039,0.014856040272250213
123467,0.08908009301266259
11926,0.01700738418415849
80773,0.014713464369425316
128641,0.40393571295955705
55471,0.014946038460060738
59906,0.015384804582750806
11618,0.31623559884100705
76625,0.05256735040061474
54513,0.015012543946001489
25,0.01300326783037446
50313,0.5719219193256613
34392,0.012801995471303713
12352,0.0480737881518698
130790,0.5289352641553358
71456,0.015012543946001489
96489,0.014684640720662716
143716,0.5644961713008609
65981,0.013230375819519349
44623,0.012991873601791559
7090,0.014488469934276705
54529,0.2737194764138422
6828,0.01790465323204832
13041,0.012717682462432923
62859,0.015341304355329505
50776,0.030988371060833426
64691,0.014219476070150424
2199,0.012801995471303713
137673,0.06946861748992879
89207,0.012784873894985891
105396,0.015206109277859632
142822,0.08813949275928602
36342,0.04448263021358977
141229,0.03005094526941503
20865,0.014530682111070248
63103,0.031461274843830773
127171,0.01444644960836078
147415,0.012694730980781232
2609,0.013873354036492789
87431,0.012862163285506916
30198,0.037599232288872145
120106,0.015642551134671633
32624,0.0715688884101483
117518,0.015012543946001489
72635,0.04661861251772472
90577,0.016365034052759117
147026,0.0351357980830475
80409,0.012811081128136038
29527,0.07355395934224883
39508,0.43326175354806695
93356,0.013672301420050293
135632,0.015330160562297525
74943,0.014563355556008932
15901,0.013928347262132944
105736,0.04378616642967824
109997,0.021031322240374403
135992,0.012766826986739423
45338,0.11741944643481991
40378,0.0279884257541057
665,0.013448539158896853
88437,0.2688428858768343
76725,0.014231304849698596
123116,0.252194349248332
85368,0.015389514702666631
84690,0.012780547231553564
46676,0.07114073379292364
54508,0.012820390565593366
93955,0.014801155311531923
77643,0.2519347221654483
51437,0.014586170111645915
127979,0.06157100773848159
25657,0.014426438332135328
140235,0.013621083853257068
95338,0.14640307995346002
1875,0.012727431022869683
130512,0.012766826986739423
2571,0.025976439243341254
85190,0.03079749169084443
29457,0.20710016377990012
5568,0.013131148544841518
86254,0.38212799567375283
54648,0.32973450614198624
129206,0.013418740976688976
104110,0.015950556238267983
39494,0.04910832653864779
57902,0.012789778468391109
68427,0.012879100558842163
38400,0.03036674469367036
3883,0.012828535821646947
142771,0.02939118140513722
55990,0.014612314283283419
78096,0.3885584832084465
12912,0.026614587970641125
92595,0.08567309233171627
53932,0.015094318047965745
45230,0.07499239222820894
118114,0.013005410170818063
47423,0.13244780036014744
89140,0.1571437873054012
92399,0.013983165853310296
119365,0.035676056439594636
76687,0.014418045340371454
22190,0.1692023656535822
86718,0.015236248990919982
9496,0.46318371737196407
88274,0.04595395203577618
24257,0.012972489513975673
97855,0.02703153795630358
8281,0.014045863512350787
87054,0.029659896902973854
58992,0.030432303306706338
143668,0.012766826986739423
31299,0.04579534203646052
128261,0.03805117833212423
72600,0.030542178383265794
8261,0.02809149374229441
14154,0.10704831755512581
88436,0.012727431022869683
27341,0.39177844023423225
5777,0.01430712020286573
43744,0.014712198855227357
112185,0.014165726878346723
112617,0.014873941985164025
122746,0.014810613071333946
24340,0.05056399462263553
15454,0.01356472681758595
40373,0.014563355556008932
143481,0.07842813442865831
145510,0.014680283614456025
52794,0.2867247386991064
51756,0.049059235456674725
43659,0.015091525127953562
73080,0.06014350629024225
121173,0.01275489879498444
135585,0.012721645537646008
2529,0.012717682462432923
85078,0.14643489300401294
48482,0.012784873894985891
10257,0.1159496877783912
81914,0.014794645553907602
118064,0.012832654914365763
6652,0.049893552841334926
64409,0.013002126094466182
4841,0.06846205165074526
24127,0.01549379376789724
26718,0.06532970749496708
46837,0.03697328207301229
114324,0.09171847705695002
10474,0.1207091847195564
146272,0.06414208596577517
79908,0.053072212062902926
37045,0.01291977759583337
7514,0.0155288683554974
82634,0.012967794996019555
92013,0.012788129646484354
68976,0.01476680125885264
94610,0.012766826986739423
113007,0.34307282200325384
147673,0.1135623595123274
125461,0.09020381254290573
140026,0.709619461847748
37445,0.014663500688944122
114852,0.014200218564642646
54658,0.012851139995610215
13730,0.012991296221192501
105148,0.07311716460980265
22634,0.40057032529397374
72969,0.013028302555991295
62925,0.015125094908772169
7169,0.015804666605305554
129731,0.01548726583945991
99956,0.35873396401199803
92641,0.012736846151872303
46818,0.02107220799861075
141585,0.031111340580552534
112627,0.0660544099769576
140649,0.07612613047205649
147758,0.015314825727313275
149293,0.05424552535258106
9266,0.09013147797593409
79482,0.08278888803427514
136635,0.012748917330732275
33484,0.03880757536133882
38550,0.043046711273106976
116623,0.01321954315462009
59604,0.07763917952671584
147900,0.05304571379542065
7364,0.06440468294111076
10664,0.012766826986739423
81907,0.014691719339034369
101494,0.015234637991298785
34656,0.05063877562347651
121914,0.24569762402473075
35620,0.02861540486355169
2077,0.012815381484013106
6999,0.012844914475106018
99650,0.042006317742846244
35249,0.013248771064336575
143554,0.6644443180400803
56590,0.050951435315510676
107370,0.014862076116254272
107955,0.014621473109677154
134084,0.05220403856825037
137705,0.013675105717388518
11151,0.0572399249890623
126493,0.10101678442553293
61634,0.5331686390018336
116738,0.014536950709545589
55529,0.014443968297772591
32994,0.013264832990917795
49612,0.04804445560723524
108957,0.015012543946001489
149267,0.012784863552058488
39960,0.029738317815691834
92885,0.012803558453784915
65163,0.09768092394131653
100801,0.012717682462432923
75565,0.01274744289892354
145941,0.09012723270290549
102703,0.09079288452782423
45289,0.012770394380575225
148503,0.051166662021116256
140967,0.012806150247175564
103697,0.058781306739777966
137994,0.05266902897234086
93893,0.04929967829667534
97046,0.19249067579927498
101179,0.015996836179200738
18289,0.015012543946001489
130977,0.012736846151872303
50578,0.1671462716558587
143285,0.01439286214190632
37524,0.07149806523289252
127374,0.12146697169314168
138662,0.012694730980781232
121600,0.086892659737138
58155,0.012875549298216313
77293,0.015177855865719223
23378,0.21523931128247903
39306,0.014220221971106497
132940,0.01457984003886695
22447,0.05125885667688787
7919,0.015670237104332813
53020,0.057996275097722975
109432,0.09218929820101146
102224,0.05064176278999617
123168,0.015221237726310866
136126,0.014434219737335831
52377,0.021177307926240983
141914,0.06370618010833377
45984,0.06236836887540658
123148,0.0314683256681918
6563,0.03475515932706699
75587,0.01444865962406544
136909,0.11406746861537757
17192,0.2983555535550601
61257,0.0913596537709132
76953,0.04964364833560652
98451,0.013398469381223157
4986,0.012784873894985891
33014,0.01387515350623291
96926,0.012815381484013106
119729,0.015124079591492017
43980,0.032116286376565155
54936,0.015112689078936682
25949,0.01674875580545164
72570,0.014645667940435843
18256,0.014663500688944122
22395,0.02770516885874517
67897,0.07997275516761851
104127,0.013428396342639752
38317,0.03034593528994438
26577,0.013202761110125322
20614,0.01274744289892354
139028,0.01468182566064632
873,0.01283024481757542
82352,0.012746594712309062
144891,0.058855297005972945
98746,0.43872979312154875
113045,0.012884560531297716
115343,0.012735365782460149
137543,0.0985276368479981
1384,0.012841550370745762
76731,0.013327765948118377
9803,0.052051237380474014
55819,0.54208002810111
32604,0.012776575547176183
113131,0.5227478739778619
70927,0.01291977759583337
71871,0.012868093402155414
131170,0.04209527988567022
76114,0.13768953534391837
124618,0.012766826986739423
21894,0.20636586348580427
20736,0.014953623888895717
45674,0.013166904274062228
37725,0.04553673467764889
29124,0.015181771915502497
67238,0.02685064022095339
66789,0.2648697753005384
141080,0.012815381484013106
77062,0.01444644960836078
69137,0.012694730980781232
25884,0.014663500688944122
16967,0.015097005763510543
122210,0.013730600077168366
49937,0.03134541539600069
139448,0.01542146406619399
64832,0.01294614258565678
132168,0.015012543946001489
106882,0.04962159037166655
102342,0.012967794996019555
70472,0.014999382945925715
112628,0.014148793231281194
4099,0.02547142484019143
43654,0.36416011705451923
80619,0.01389813487496425
131822,0.01440750074392769
29775,0.014573104116445692
53522,0.0423723868122533
4456,0.01414207063439568
65532,0.4793069174222762
35652,0.08974236552066973
61878,0.012805516147221831
39905,0.01444644960836078
62644,0.012721645537646008
34939,0.014188375487427045
132336,0.012801995471303713
101148,0.034935495284015426
60936,0.037839433644241374
48219,0.012717682462432923
142563,0.013127652766064432
99957,0.014416906430297673
138821,0.012795626334689584
81033,0.11407815107455387
50548,0.014708347114150254
136338,0.01354066336645854
68945,0.07295850872035016
2921,0.013222138784986064
141083,0.270156673749408
105928,0.012696205412589971
123434,0.12684541050139114
135418,0.013578447062400092
86652,0.06449081102853438
10610,0.04222545833235416
135356,0.012717682462432923
70305,0.22670028225496452
26686,0.014834696120055217
80893,0.015012543946001489
19391,0.01315650266794024
148029,0.012717682462432923
56916,0.03327504573396035
94082,0.11882132133917572
4381,0.05218598192605868
140174,0.29817520291050353
60991,0.015439822265661995
31875,0.10144649174055255
67911,0.014077343651041702
98299,0.03288094436765629
54971,0.4966218845484647
104206,0.012761922413334206
99147,0.01503391445213027
117544,0.08784568873618792
44187,0.04644722656004813
141653,0.01306920525248204
86096,0.04637875459012653
31425,0.09105033580951105
100551,0.04228351638331844
58916,0.014645229295295804
26238,0.05092890092698284
145759,0.014500194860428387
54006,0.08936510794749443
104259,0.012727431022869683
131909,0.014645667940435843
113534,0.049511193537774716
9943,0.11002135072641889
21181,0.015028601573377489
145016,0.014694146917162325
127025,0.014811624609290707
99705,0.015297589806202076
86047,0.521715853426151
88629,0.012794612112495248
92265,0.08678451004837491
113545,0.012694730980781232
20546,0.014639489038334286
95405,0.015337027152899318
128014,0.07747943064863315
49303,0.030961048188362424
144046,0.015045427359897787
49113,0.012757191459360299
8208,0.025935079188050398
56025,0.36906074443396897
46908,0.028382238792716424
69072,0.015112689078936682
146175,0.015012543946001489
112217,0.09968721294846893
8345,0.03648516113765953
109095,0.030228473411258953
123413,0.013909312664888903
40892,0.014971769122753009
31882,0.013485049167215742
105867,0.09007930191158567
43537,0.049562585428805234
113870,0.01449493038362966
14437,0.012850503250659713
130734,0.012887477489971298
10688,0.013854436621754269
121883,0.013871608285279457
63319,0.014645667940435843
9198,0.014497140399334321
16492,0.014714536951602615
111238,0.013025294137479057
115451,0.20304136076256388
129979,0.33367544411287225
143736,0.07725057426205342
6825,0.012975489961274582
43900,0.015510603424117862
99907,0.013500965374967368
6470,0.012797618090097536
82638,0.013804658651581545
48594,0.02947921680833613
71365,0.3498936707212153
143156,0.07055449245825854
27129,0.0130091612404415
5844,0.22406241831548038
114058,0.042028401793279865
66770,0.05425926860571141
131615,0.4697046608342818
10831,0.013342950820679801
33210,0.013100679359804714
56647,0.2211372539141313
56595,0.1967024575303552
49282,0.012713605003530566
13210,0.06054806290143134
34510,0.07589421762541884
73472,0.01274744289892354
144055,0.01495160206770336
382,0.1058454131498572
99295,0.02962466956413301
102303,0.05915986350112834
127922,0.04113115814831001
80224,0.08352305644960328
91709,0.015012543946001489
127239,0.013769454756868013
26509,0.06171082303147026
26265,0.01440846561925877
32949,0.6807673128979788
68808,0.2391885361526146
83057,0.07366691542620443
147660,0.014344881366917726
129504,0.04239832186405995
31202,0.3407416985746493
62107,0.035032614715926794
81152,0.015012543946001489
12374,0.013117904205627673
4876,0.09113407206146781
103514,0.036583004482192656
127423,0.03557172808938294
44579,0.13582584385182261
18966,0.012942730387841878
113082,0.015268781877014996
30842,0.0504802328130451
78181,0.014362551410622511
130303,0.012706818108108524
66575,0.014107916892694757
24696,0.01442236655963951
109062,0.04771539033577203
42295,0.012770394380575225
92569,0.14972052085983192
129879,0.014701217469681404
36463,0.013826590613529359
35050,0.012746594712309062
1890,0.015778715318624018
142991,0.014911926950504853
77078,0.07859961356019723
80319,0.014708347114150254
34425,0.012704479541217992
3313,0.012705953973026731
20954,0.20029013758841746
100740,0.04581973442149301
54640,0.012761922413334206
7552,0.08685481353232266
88077,0.049660733217096624
65628,0.012731402707247064
109058,0.014655416500872603
116904,0.014112440453912278
60460,0.012965137976560081
126832,0.014518124051436297
121179,0.014912364045696246
126124,0.07272278842804929
17543,0.015277691312732367
128335,0.05465060264600315
102749,0.0127646473554212
146368,0.17033076526079644
62823,0.014563355556008932
63351,0.23104580752055487
53935,0.014645667940435843
66566,0.048753591675482974
109354,0.08229383095012728
107017,0.012801995471303713
98259,0.015028601573377489
87478,0.08872615362849018
60065,0.015028601573377489
140742,0.013052041415994762
103799,0.014862931989929435
146260,0.05483450231837987
103513,0.012766826986739423
100217,0.013169674348475602
137693,0.01279243000236142
125109,0.012694730980781232
116659,0.08166675238879856
92264,0.012717682462432923
49682,0.08668556498814178
45478,0.025652034480441812
146534,0.0146753589596666
46841,0.014428854603127069
1902,0.09034807697580405
19256,0.30777087377791074
112803,0.014391137822389781
64962,0.11225238065981172
53699,0.015116252440915696
48422,0.10963498981132994
47888,0.012717682462432923
78121,0.062457434751674236
32747,0.013533028828934153
113412,0.5852048394778054
70704,0.014189414520862777
23811,0.015747529634447813
88127,0.08623197499712529
12291,0.01564083936463598
105907,0.42662034799308274
28737,0.0291914263270897
70802,0.03004229456208104
121452,0.5368914657655753
137568,0.014066601115402075
100559,0.0639410843138233
68286,0.014645667940435843
11201,0.12394792363606523
104280,0.07302964092017585
2897,0.05868197256595681
144925,0.0975824399406798
66859,0.05492444870560803
90795,0.015065678601462738
32475,0.0823519963418545
46401,0.012717682462432923
63784,0.08803843326144367
128858,0.014572119949875608
140111,0.015112689078936682
93304,0.014451153424194627
31465,0.014273738685682965
73905,0.6400279591333344
4454,0.015596387963227496
92053,0.0794164307181653
89394,0.014055668394723313
115515,0.13513817551083337
62531,0.014222890323842054
137009,0.015267329667004982
145983,0.033275732640781805
120780,0.014221357055271344
9995,0.04603995286061191
60914,0.20658610741435152
114141,0.012835928600294071
12521,0.012796143658288801
57125,0.015062318793205957
62593,0.21921592909348803
95005,0.07599278608317098
136180,0.05041440810573405
144437,0.015012543946001489
149597,0.015221237726310866
109383,0.013293592210439353
104081,0.02229915339113845
112938,0.07235496545710972
123473,0.01272098356896647
50091,0.014471879608353215
6667,0.012813967767241065
130011,0.37135078844506003
61963,0.26276931281580734
117451,0.015251414322164479
78661,0.462804431959566
84345,0.01507939884627688
72437,0.012733914536258672
37611,0.015022292506438249
27006,0.05845540955436802
908,0.015107408710361092
102897,0.014907565446225308
41643,0.04707796550450054
91003,0.04357252531739393
38276,0.03656757210719315
78596,0.014608247997209056
74871,0.07272141361542808
86318,0.014045863512350787
144828,0.01283454517345249
64360,0.02921164490146772
29072,0.014718613891543315
80777,0.014604018999223763
74472,0.0722424260419524
65228,0.18020168432627023
97386,0.014492002468818823
65529,0.1047345153568684
5157,0.7236532682124038
47603,0.014628732825198958
2448,0.01283600325164763
143799,0.015012543946001489
